wine_id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,p_h,sulphates,alcohol,quality,region
3692,74,0.22,0.26,8.8,0.027,23,112,0.9931,298,0.41,114,5.57,Spain
3693,71,0.2,0.27,9.6,0.037,19,105,0.99444,304,0.37,105,6.82,France
3694,68,0.31,0.3,8,0.028,33,122,0.99164,313,0.63,126,6.71,Australia
3695,72,0.23,0.25,18.8,0.085,19,111,1.00044,31,0.51,87,5.16,Australia
3696,64,0.15,0.4,1.3,0.053,61,146,0.99112,317,0.68,11,5.98,Spain
3697,64,0.16,0.44,1.2,0.051,39,122,0.99058,311,0.75,113,6.5,USA
3698,68,0.15,0.41,12.9,0.044,795,182,0.99742,324,0.78,102,6.32,France
3699,63,0.22,0.34,1.2,0.036,32,96,0.98961,306,0.74,116,6.01,Italy
3700,76,0.3,0.37,1.6,0.087,27,177,0.99438,309,0.5,98,4.58,Australia
3701,7,0.3,0.27,1.5,0.076,24,145,0.99344,31,0.52,101,5.32,France
3702,66,0.26,0.22,18.15,0.05,23,139,0.99904,306,0.5,92,5.49,Italy
3703,75,0.24,0.31,13.1,0.05,26,180,0.99884,305,0.53,91,6.5,Spain
3704,75,0.24,0.31,13.1,0.05,26,180,0.99884,305,0.53,91,5.75,USA
3705,75,0.24,0.31,13.1,0.05,26,180,0.99884,305,0.53,91,5.98,Spain
3706,75,0.24,0.31,13.1,0.05,26,180,0.99884,305,0.53,91,6.49,France
3707,66,0.15,0.34,1,0.037,45,79,0.98949,296,0.5,117,5.86,Australia
3708,67,0.34,0.43,1.6,0.041,29,114,0.99014,323,0.44,126,6.38,France
3709,77,0.35,0.46,11.8,0.088,61,183,0.99786,286,0.47,9,5.12,France
3710,67,0.31,0.09,1.4,0.039,53,141,0.99206,312,0.44,101,5.2,Spain
3711,47,0.67,0.09,1,0.02,5,9,0.98722,33,0.34,136,4.5,Australia
3712,75,0.24,0.31,13.1,0.05,26,180,0.99884,305,0.53,91,5.73,France
3713,63,0.2,0.18,10.6,0.045,57,159,0.99666,309,0.54,92,5.33,Spain
3714,66,0.28,0.23,10.4,0.049,45,190,0.99754,312,0.51,88,5.15,France
3715,85,0.18,0.3,1.1,0.028,34,95,0.99272,283,0.36,10,4.3,Spain
3716,65,0.35,0.38,7.4,0.036,20,196,0.99712,347,0.48,91,6.46,Australia
3717,68,0.22,0.26,1.2,0.041,29,182,0.99104,304,0.35,112,4.95,Australia
3718,63,0.18,0.24,3.4,0.053,20,119,0.99373,311,0.52,92,5.62,Australia
3719,66,0.26,0.22,18.15,0.05,23,139,0.99904,306,0.5,92,5.45,USA
3720,66,0.3,0.45,8,0.038,54,200,0.9956,318,0.48,95,5,USA
3721,63,0.34,0.27,2.5,0.024,40,152,0.99095,335,0.6,119,7.05,USA
3722,77,0.3,0.23,2,0.068,28,138,0.99382,311,0.62,98,4.84,Spain
3723,77,0.31,0.23,2,0.069,29,134,0.99382,311,0.62,98,4.51,USA
3724,57,0.265,0.28,6.9,0.036,46,150,0.99299,336,0.44,108,7.11,Australia
3725,54,0.255,0.33,1.2,0.051,29,122,0.99048,337,0.66,113,6,Spain
3726,66,0.26,0.28,9.4,0.028,13,121,0.99254,317,0.34,121,6.49,Australia
3727,48,0.17,0.28,2.9,0.03,22,111,0.9902,338,0.34,113,6.58,Australia
3728,57,0.265,0.28,6.9,0.036,46,150,0.99299,336,0.44,108,6.93,Italy
3729,62,0.2,0.33,5.4,0.028,21,75,0.99012,336,0.41,135,6.65,France
3730,75,0.28,0.41,1.3,0.044,11,126,0.99293,328,0.45,103,5.2,Australia
3731,62,0.22,0.2,20.8,0.035,58,184,1.00022,311,0.53,9,6.46,USA
3732,7,0.34,0.26,10.3,0.041,51,166,0.99382,308,0.35,116,6.38,France
3733,75,0.28,0.41,1.3,0.044,11,126,0.99293,328,0.45,103,4.64,Australia
3734,65,0.19,0.34,1.6,0.029,39,116,0.98954,321,0.68,125,6.29,France
3735,6,0.21,0.29,13.1,0.042,28,125,0.99936,339,0.45,86,4.86,Spain
3736,61,0.22,0.46,1.8,0.16,34,74,0.9884,319,0.33,134,5.82,USA
3737,65,0.32,0.48,8,0.026,18,88,0.99144,322,0.79,127,4.09,USA
3738,71,0.21,0.72,1.6,0.167,65,120,0.99324,297,0.51,92,5.05,Italy
3739,56,0.26,0.18,1.4,0.034,18,135,0.99174,332,0.35,102,5.65,Spain
3740,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,7.32,Australia
3741,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,6.96,Australia
3742,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,7.08,France
3743,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,6.87,France
3744,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,7.16,USA
3745,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,6.89,USA
3746,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,6.63,France
3747,74,0.27,0.28,1.8,0.04,45,121,0.99043,302,0.4,119,4.94,Spain
3748,68,0.22,0.3,10.6,0.07,67,194,0.99654,289,0.42,9,5.82,USA
3749,62,0.24,0.25,12.5,0.055,47,134,0.99758,33,0.51,9,4.52,Australia
3750,63,0.28,0.29,6.8,0.051,40,143,0.99374,343,0.59,11,6.5,Italy
3751,7,0.15,0.28,14.7,0.051,29,149,0.99792,296,0.39,9,6.72,France
3752,55,0.17,0.23,2.9,0.039,10,108,0.99243,328,0.5,10,4.62,Spain
3753,65,0.26,0.34,1.4,0.04,25,184,0.99216,329,0.46,107,4.86,Italy
3754,66,0.27,0.33,1.4,0.042,24,183,0.99215,329,0.46,107,5.39,Spain
3755,54,0.46,0.15,2.1,0.026,29,130,0.98953,339,0.77,134,7.88,Italy
3756,78,0.19,0.32,7.4,0.015,47,124,0.99278,299,0.39,11,5.64,Spain
3757,55,0.17,0.23,2.9,0.039,10,108,0.99243,328,0.5,10,4.58,Australia
3758,65,0.26,0.34,1.4,0.04,25,184,0.99216,329,0.46,107,4.9,USA
3759,66,0.27,0.33,1.4,0.042,24,183,0.99215,329,0.46,107,4.71,Italy
3760,78,0.19,0.32,7.4,0.015,47,124,0.99278,299,0.39,11,6.27,Italy
3761,78,0.2,0.32,5,0.016,31,101,0.99186,299,0.39,11,6.04,Australia
3762,61,0.17,0.28,2.5,0.028,22,98,0.99072,316,0.37,111,6.91,France
3763,74,0.2,0.35,6.1,0.025,10,40,0.99244,279,0.52,109,5.03,Italy
3764,67,0.39,0.24,2.7,0.017,22,80,0.99084,303,0.37,115,4.71,USA
3765,54,0.46,0.15,2.1,0.026,29,130,0.98953,339,0.77,134,7.58,Spain
3766,69,0.4,0.17,12.9,0.033,59,186,0.99754,308,0.49,94,4.87,Spain
3767,69,0.4,0.17,12.9,0.033,59,186,0.99754,308,0.49,94,5.3,Italy
3768,69,0.4,0.17,12.9,0.033,59,186,0.99754,308,0.49,94,4.75,Australia
3769,63,0.24,0.29,13.7,0.035,53,134,0.99567,317,0.38,106,5.67,USA
3770,69,0.4,0.17,12.9,0.033,59,186,0.99754,308,0.49,94,4.91,Australia
3771,74,0.27,0.31,2.4,0.014,15,143,0.99094,303,0.65,12,4.29,France
3772,61,0.27,0.28,9.8,0.042,61,125,0.99532,314,0.42,102,5.83,Spain
3773,63,0.24,0.29,13.7,0.035,53,134,0.99567,317,0.38,106,6.19,Italy
3774,5,0.61,0.12,1.3,0.009,65,100,0.98740000000000006,326,0.37,135,4.63,Australia
3775,67,0.42,0.39,12.1,0.04,61,248,0.99794,331,0.58,97,5.43,France
3776,65,0.33,0.28,6.1,0.018,41,103,0.99122,324,0.32,122,6.44,Italy
3777,69,0.33,0.31,7.7,0.04,29,135,0.99226,311,0.57,123,4.98,Spain
3778,65,0.33,0.28,6.1,0.018,41,103,0.99122,324,0.32,122,5.77,Italy
3779,63,0.15,0.3,1.4,0.022,38,100,0.99099,342,0.57,114,7.35,USA
3780,65,0.32,0.45,7.7,0.022,31,97,0.99134,32,0.7,127,7.14,Spain
3781,67,0.42,0.39,12.1,0.04,61,248,0.99794,331,0.58,97,5.17,USA
3782,74,0.25,0.29,6.8,0.02,31,113,0.99338,313,0.29,108,6.25,Italy
3783,76,0.27,0.3,9.2,0.018,23,96,0.9938,308,0.29,11,6.28,Spain
3784,64,0.27,0.45,8.3,0.05,52,196,0.9955,318,0.48,95,4.72,Italy
3785,65,0.25,0.27,17.4,0.064,29,140,0.99776,32,0.49,101,5.54,USA
3786,56,0.19,0.31,2.7,0.027,11,100,0.98964,346,0.4,132,6.94,USA
3787,74,0.29,0.48,12.8,0.037,615,182,0.99808,302,0.34,88,5.0600000000000005,Australia
3788,64,0.34,0.44,8.2,0.043,54,201,0.99551,318,0.48,95,4.79,Spain
3789,66,0.27,0.52,8.1,0.044,53,202,0.99548,318,0.48,95,4.57,Italy
3790,66,0.26,0.52,8.2,0.047,52,191,0.99541,316,0.47,95,6.01,France
3791,64,0.27,0.45,8.3,0.05,52,196,0.9955,318,0.48,95,5.1,Italy
3792,65,0.26,0.5,8,0.051,46,197,0.99536,318,0.47,95,5.18,Spain
3793,68,0.25,0.3,11.8,0.043,53,133,0.99524,303,0.58,104,5.57,Australia
3794,63,0.32,0.26,12,0.049,63,170,0.9961,314,0.55,99,5.82,France
3795,55,0.24,0.45,1.7,0.046,22,113,0.99224,322,0.48,10,4.71,Italy
3796,65,0.25,0.27,17.4,0.064,29,140,0.99776,32,0.49,101,6.16,Italy
3797,66,0.13,0.29,13.9,0.056,33,95,0.99702,317,0.39,94,5.98,Italy
3798,7,0.39,0.21,10.7,0.098,13,91,0.99657,303,0.47,93,4.5,France
3799,79,0.21,0.39,2,0.057,21,138,0.99176,305,0.52,109,5.32,USA
3800,7,0.3,0.28,2.2,0.042,21,177,0.99166,32,0.57,114,5.01,Spain
3801,81,0.2,0.3,1.3,0.036,7,49,0.99242,299,0.73,103,4.58,Italy
3802,83,0.18,0.3,1.1,0.033,20,57,0.99109,302,0.51,11,6.32,Australia
3803,79,0.21,0.39,2,0.057,21,138,0.99176,305,0.52,109,5.49,Italy
3804,72,0.17,0.34,6.4,0.042,16,111,0.99278,299,0.4,108,6.5,USA
3805,81,0.2,0.3,1.3,0.036,7,49,0.99242,299,0.73,103,4.75,Italy
3806,83,0.18,0.3,1.1,0.033,20,57,0.99109,302,0.51,11,5.98,USA
3807,7,0.39,0.21,10.7,0.098,13,91,0.99657,303,0.47,93,5.49,Australia
3808,68,0.21,0.62,6.4,0.041,7,113,0.99358,296,0.59,102,4.86,Australia
3809,69,0.21,0.62,6.3,0.042,7,109,0.99358,296,0.59,102,6.38,France
3810,72,0.17,0.34,6.4,0.042,16,111,0.99278,299,0.4,108,6.12,Spain
3811,68,0.26,0.34,15.1,0.06,42,162,0.99705,324,0.52,105,3.2,Italy
3812,72,0.28,0.38,2,0.052,23,156,0.9912,313,0.52,111,4.5,Australia
3813,79,0.21,0.39,2,0.057,21,138,0.99176,305,0.52,109,4.73,France
3814,7,0.3,0.28,2.2,0.042,21,177,0.99166,32,0.57,114,5.33,USA
3815,74,0.34,0.28,12.1,0.049,31,149,0.99677,322,0.49,103,5.15,Australia
3816,63,0.43,0.32,8.8,0.042,18,106,0.99172,328,0.33,129,7.3,USA
3817,68,0.41,0.3,8.8,0.045,28,131,0.9953,312,0.59,99,5.46,France
3818,63,0.4,0.24,5.1,0.036,43,131,0.99186,324,0.44,113,5.95,Italy
3819,51,0.35,0.26,6.8,0.034,36,120,0.99188,338,0.4,115,5.62,Australia
3820,51,0.35,0.26,6.8,0.034,36,120,0.99188,338,0.4,115,6.45,Spain
3821,63,0.3,0.2,3.7,0.039,34,132,0.99158,3,0.38,107,5,Italy
3822,69,0.28,0.28,12.2,0.042,52,139,0.99522,303,0.56,104,6.05,USA
3823,7,0.33,0.28,5.7,0.033,39,204,0.99176,317,0.64,125,5.84,Spain
3824,67,0.26,0.49,8.1,0.052,48,197,0.99558,319,0.48,95,4.51,France
3825,73,0.24,0.3,2.5,0.042,31,104,0.9911,305,0.56,113,7.11,France
3826,67,0.46,0.21,4,0.034,12,88,0.99016,326,0.54,13,6,Australia
3827,51,0.35,0.26,6.8,0.034,36,120,0.99188,338,0.4,115,6.49,Australia
3828,51,0.23,0.18,1,0.053,13,99,0.98956,322,0.39,115,4.58,Italy
3829,63,0.4,0.24,5.1,0.036,43,131,0.99186,324,0.44,113,5.93,Spain
3830,71,0.44,0.23,5.8,0.035,24,100,0.99062,315,0.57,132,6.65,France
3831,48,0.26,0.23,10.6,0.034,23,111,0.99274,346,0.28,115,7.2,Australia
3832,68,0.31,0.19,3.5,0.086,30,130,0.993,283,0.44,96,5.46,Australia
3833,68,0.31,0.19,3.5,0.086,30,130,0.993,283,0.44,96,5.38,France
3834,7,0.15,0.29,16.4,0.058,45,110,0.9978,315,0.37,97,5.64,Italy
3835,65,0.41,0.22,4.8,0.052,49,142,0.9946,314,0.62,92,5.29,Australia
3836,62,0.31,0.23,3.3,0.052,34,113,0.99429,316,0.48,84,4.86,Australia
3837,8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,124,5.82,USA
3838,8,0.27,0.33,1.2,0.05,41,103,0.99002,3,0.45,124,6.09,Spain
3839,65,0.41,0.22,4.8,0.052,49,142,0.9946,314,0.62,92,5.05,Australia
3840,62,0.31,0.23,3.3,0.052,34,113,0.99429,316,0.48,84,4.65,Australia
3841,67,0.37,0.25,2.5,0.028,24,84,0.9909,314,0.36,117,6.32,France
3842,66,0.21,0.5,8.7,0.036,41,191,0.99294,296,0.56,11,5.96,USA
3843,75,0.26,0.31,1.6,0.032,36,109,0.99044,297,0.43,119,6.08,Italy
3844,75,0.34,0.28,4,0.028,46,100,0.98958,32,0.5,132,6.87,Spain
3845,67,0.37,0.25,2.5,0.028,24,84,0.9909,314,0.36,117,6.16,Spain
3846,64,0.32,0.23,16.2,0.055,36,176,0.9986,326,0.54,91,4.89,Australia
3847,67,0.24,0.32,9,0.023,20,109,0.99262,334,0.35,126,5.63,USA
3848,64,0.32,0.23,16.2,0.055,36,176,0.9986,326,0.54,91,4.94,Australia
3849,71,0.39,0.79,1.4,0.194,23,90,0.99212,317,0.46,105,5.82,Australia
3850,82,0.31,0.43,7,0.047,18,87,0.99628,323,0.64,106,4.52,USA
3851,67,0.24,0.32,9,0.023,20,109,0.99262,334,0.35,126,6.5,Spain
3852,59,0.17,0.29,3.1,0.03,32,123,0.98913,341,0.33,137,6.72,Spain
3853,59,0.2,0.23,1.5,0.037,38,93,0.99021,336,0.49,12,5.62,Australia
3854,66,0.32,0.26,4.6,0.031,26,120,0.99198,34,0.73,125,6.86,France
3855,59,0.12,0.27,4.8,0.03,40,110,0.99226,355,0.68,121,6.39,Spain
3856,59,0.18,0.29,4.6,0.032,68,137,0.99159,321,0.38,113,5.88,Australia
3857,59,0.2,0.23,1.5,0.037,38,93,0.99021,336,0.49,12,5.64,Italy
3858,54,0.17,0.27,2.7,0.049,28,104,0.99224,346,0.55,103,5.58,Spain
3859,61,0.21,0.3,6.3,0.039,47,136,0.99068,327,0.31,127,5.9,USA
3860,73,0.25,0.26,7.2,0.048,52,207,0.99587,312,0.37,92,4.71,Italy
3861,73,0.25,0.26,7.2,0.048,52,207,0.99587,312,0.37,92,5.27,Italy
3862,62,0.22,0.3,12.4,0.054,108,152,0.99728000000000006,31,0.47,95,6.04,France
3863,65,0.27,0.19,6.6,0.045,98,175,0.99364,316,0.34,101,5.91,France
3864,65,0.27,0.19,6.6,0.045,98,175,0.99364,316,0.34,101,6.03,Spain
3865,66,0.39,0.22,4,0.038,17,98,0.99018,325,0.53,13,6.71,Spain
3866,6,0.31,0.38,4.8,0.04,41,101,0.98968,324,0.56,131,5.58,Italy
3867,84,0.23,0.32,1.3,0.048,59,113,0.99178,31,0.55,11,5.87,USA
3868,73,0.25,0.26,7.2,0.048,52,207,0.99587,312,0.37,92,5.3,France
3869,6,0.22,0.25,11.1,0.056,112,177,0.9961,308,0.36,94,5.75,Italy
3870,62,0.22,0.3,12.4,0.054,108,152,0.99728000000000006,31,0.47,95,5.67,Italy
3871,61,0.23,0.27,9.8,0.055,74,134,0.99534,316,0.4,102,5.91,Australia
3872,65,0.27,0.19,6.6,0.045,98,175,0.99364,316,0.34,101,6.29,Australia
3873,73,0.36,0.54,13.3,0.054,63,193,0.99864,306,0.49,86,3.83,Italy
3874,76,0.37,0.51,11.7,0.094,58,181,0.99776,291,0.51,9,5.19,USA
3875,67,0.26,0.51,8,0.062,50,194,0.99545,313,0.5,96,4.63,Australia
3876,74,0.22,0.27,1.6,0.057,45,98,0.99299,329,0.44,99,7.43,France
3877,61,0.22,0.28,16.55,0.059,54,135,0.99665,32,0.38,105,5.44,Italy
3878,71,0.28,0.31,1.5,0.053,20,98,0.99069,315,0.5,114,4.98,France
3879,65,0.35,0.31,10.2,0.069,58,170,0.99692,318,0.49,94,4.77,France
3880,68,0.73,0.2,6.6,0.054,25,65,0.99324,312,0.28,111,4.35,Italy
3881,6,0.28,0.24,17.8,0.047,42,111,0.99896,31,0.45,89,6.14,Spain
3882,6,0.28,0.24,17.8,0.047,42,111,0.99896,31,0.45,89,6.17,Australia
3883,71,0.2,0.37,1.5,0.049,28,129,0.99226,315,0.52,108,5.25,Spain
3884,68,0.33,0.31,7.4,0.045,34,143,0.99226,306,0.55,122,6.28,France
3885,6,0.28,0.24,17.8,0.047,42,111,0.99896,31,0.45,89,5.72,France
3886,72,0.24,0.36,2,0.029,21,63,0.99076,313,0.63,125,5.54,Australia
3887,68,0.33,0.31,7.4,0.045,34,143,0.99226,306,0.55,122,5.94,Italy
3888,72,0.24,0.36,2,0.029,21,63,0.99076,313,0.63,125,6.0600000000000005,France
3889,6,0.28,0.24,17.8,0.047,42,111,0.99896,31,0.45,89,5.79,Australia
3890,62,0.27,0.26,12.1,0.046,43,127,0.9951,316,0.37,108,5.57,Spain
3891,64,0.38,0.26,8.2,0.043,28,98,0.99234,299,0.31,114,6.01,USA
3892,71,0.2,0.37,1.5,0.049,28,129,0.99226,315,0.52,108,5.1,France
3893,6,0.21,0.3,8.7,0.036,47,127,0.99368,318,0.39,106,5.18,Australia
3894,7,0.34,0.1,3.5,0.044,17,63,0.9937,301,0.39,92,4.57,Australia
3895,59,0.435,0.16,6.4,0.031,21,134,0.99151,324,0.46,122,5.82,France
3896,7,0.25,0.33,2.1,0.021,17,76,0.99021,326,0.45,123,5.71,Australia
3897,67,0.26,0.29,7.7,0.038,40,179,0.99479,323,0.56,104,6.16,USA
3898,7,0.24,0.3,12.3,0.035,72,172,0.9954,299,0.57,104,5.98,Italy
3899,85,0.23,0.34,1.3,0.035,54,110,0.99176,307,0.55,11,6.5,France
3900,6,0.21,0.3,8.7,0.036,47,127,0.99368,318,0.39,106,5.32,Australia
3901,7,0.34,0.1,3.5,0.044,17,63,0.9937,301,0.39,92,5.01,Australia
3902,48,0.65,0.12,1.1,0.013,4,10,0.99246,332,0.36,135,3.58,Australia
3903,61,0.22,0.38,2.8,0.144,12,65,0.9908,295,0.64,114,6.32,France
3904,58,0.27,0.26,3.5,0.071,26,69,0.98994,31,0.38,115,6.49,Spain
3905,5,0.455,0.18,1.9,0.036,33,106,0.98746,321,0.83,14,7.5,Italy
3906,65,0.33,0.3,3.8,0.036,34,88,0.99028,325,0.63,125,6.75,Spain
3907,65,0.33,0.3,3.8,0.036,34,88,0.99028,325,0.63,125,6.98,Italy
3908,67,0.31,0.3,2.4,0.038,30,83,0.98867,309,0.36,128,7.49,Italy
3909,62,0.39,0.24,4.8,0.037,45,138,0.99174,323,0.43,112,6.86,Italy
3910,62,0.39,0.24,4.8,0.037,45,138,0.99174,323,0.43,112,7.38,Italy
3911,71,0.37,0.3,6.2,0.04,49,139,0.99021,317,0.27,136,6.12,Italy
3912,72,0.23,0.82,1.3,0.149,70,109,0.99304,293,0.42,92,6.2,Spain
3913,65,0.33,0.3,3.8,0.036,34,88,0.99028,325,0.63,125,6.5,Spain
3914,72,0.25,0.32,1.5,0.054,24,105,0.99154,317,0.48,111,5.73,Italy
3915,62,0.39,0.24,4.8,0.037,45,138,0.99174,323,0.43,112,7.33,USA
3916,47,0.455,0.18,1.9,0.036,33,106,0.98746,321,0.83,14,7.15,Australia
3917,71,0.37,0.3,6.2,0.04,49,139,0.99021,317,0.27,136,6.3,France
3918,62,0.28,0.51,7.9,0.056,49,206,0.9956,318,0.52,94,5.46,USA
3919,64,0.35,0.28,1.6,0.037,31,113,0.98779,312,0.4,142,6.95,Australia
3920,66,0.31,0.28,1.4,0.035,28,107,0.98836,3,0.4,132,5.62,USA
3921,74,0.25,0.37,2.6,0.05,24,132,0.99138,304,0.53,112,6.45,Italy
3922,73,0.36,0.34,14.8,0.057,46,173,0.99751,314,0.57,102,5,Australia
3923,67,0.31,0.3,2.4,0.038,30,83,0.98867,309,0.36,128,7.05,USA
3924,86,0.31,0.3,0.9,0.045,16,109,0.99249,295,0.39,101,4.84,Italy
3925,86,0.31,0.3,0.9,0.045,16,109,0.99249,295,0.39,101,4.51,France
3926,86,0.22,0.33,1.2,0.031,38,95,0.99239,283,0.31,103,5.11,France
3927,69,0.14,0.29,9.9,0.056,30,91,0.99512,319,0.33,99,6,Spain
3928,65,0.22,0.31,3.9,0.046,17,106,0.99098,315,0.31,115,5.49,Australia
3929,66,0.32,0.47,15.6,0.063,27,173,0.99872,318,0.56,9,4.58,Italy
3930,66,0.32,0.47,15.6,0.063,27,173,0.99872,318,0.56,9,4.93,USA
3931,61,0.28,0.26,1.5,0.03,25,101,0.98894,303,0.41,121,5.65,France
3932,62,0.3,0.28,1.6,0.036,28,106,0.988245,314,0.41,133,6.2,Australia
3933,69,0.22,0.28,7.8,0.05,43,116,0.99326,322,0.6,115,8.46,USA
3934,87,0.31,0.21,5.6,0.039,28,67,0.99328,296,0.52,11,4.38,Spain
3935,73,0.27,0.3,1.3,0.04,26,84,0.99222,328,0.53,107,5.64,France
3936,7,0.46,0.2,16.7,0.046,50,184,0.99898,308,0.56,94,5.29,Spain
3937,57,0.23,0.25,7.95,0.042,16,108,0.99486,344,0.61,103,5.86,USA
3938,65,0.36,0.36,6.7,0.185,515,151,0.99528,317,0.42,93,4.82,Italy
3939,82,0.18,0.38,1.1,0.04,41,92,0.99062,288,0.6,12,6.09,USA
3940,62,0.27,0.32,6.3,0.048,47,159,0.99282,321,0.6,11,6.05,USA
3941,69,0.4,0.37,8.9,0.053,36,148,0.996,316,0.5,93,4.65,Australia
3942,49,0.345,0.34,1,0.068,32,143,0.99138,324,0.4,101,5.32,France
3943,72,0.23,0.39,1.5,0.053,26,106,0.99166,318,0.47,111,5.96,Spain
3944,64,0.2,0.15,6.6,0.046,26,113,0.99408,299,0.58,99,6.08,France
3945,61,0.27,0.32,6.2,0.048,47,161,0.99281,322,0.6,11,5.87,USA
3946,62,0.27,0.32,6.3,0.048,47,159,0.99282,321,0.6,11,6.16,Australia
3947,6,0.3,0.33,2.1,0.042,31,127,0.98964,332,0.42,125,5.89,France
3948,61,0.3,0.32,2.2,0.042,41,142,0.98952,331,0.44,127,6.63,USA
3949,57,0.14,0.3,5.4,0.045,26,105,0.99469,332,0.45,93,4.94,Australia
3950,69,0.4,0.37,8.9,0.053,36,148,0.996,316,0.5,93,4.82,Italy
3951,49,0.345,0.34,1,0.068,32,143,0.99138,324,0.4,101,4.52,USA
3952,63,0.33,0.2,17.9,0.066,36,161,0.9991,314,0.51,88,5.5,Australia
3953,7,0.16,0.3,2.6,0.043,34,90,0.99047,288,0.47,112,5.72,France
3954,84,0.22,0.3,1.3,0.038,45,122,0.99178,313,0.54,108,6.62,France
3955,63,0.33,0.2,17.9,0.066,36,161,0.9991,314,0.51,88,4.86,Spain
3956,7,0.16,0.3,2.6,0.043,34,90,0.99047,288,0.47,112,6.39,Australia
3957,54,0.24,0.18,2.3,0.05,22,145,0.99207,324,0.46,103,4.88,Spain
3958,77,0.31,0.36,4.3,0.026,15,87,0.99152,311,0.48,12,4.64,France
3959,56,0.185,0.19,7.1,0.048,36,110,0.99438,326,0.41,95,5.58,Italy
3960,56,0.185,0.19,7.1,0.048,36,110,0.99438,326,0.41,95,5.9,France
3961,66,0.43,0.24,11.9,0.04,54,159,0.99622,314,0.54,98,5.71,France
3962,76,0.39,0.46,11.7,0.084,55,170,0.99773,291,0.51,9,5.27,Italy
3963,72,0.58,0.27,5.8,0.032,40,118,0.99088,317,0.53,13,7.04,France
3964,6,0.34,0.32,3.8,0.044,13,116,0.99108,339,0.44,118,6.91,Australia
3965,75,0.35,0.48,12.4,0.056,61,1765,0.99803,297,0.52,88,5.03,Australia
3966,73,0.38,0.23,6.5,0.05,18,102,0.99304,31,0.55,112,3.71,Australia
3967,54,0.185,0.19,7.1,0.048,36,110,0.99438,326,0.41,95,5.58,Australia
3968,63,0.27,0.51,7.6,0.049,35,200,0.99548,316,0.54,94,3.87,France
3969,65,0.29,0.52,7.9,0.049,35,192,0.99551,316,0.51,95,6.3,Australia
3970,64,0.17,0.3,2.8,0.034,33,125,0.99152,303,0.49,104,5.75,France
3971,67,0.18,0.31,10.6,0.035,42,143,0.99572,308,0.49,98,6.67,France
3972,64,0.17,0.3,2.8,0.034,33,125,0.99152,303,0.49,104,5.91,France
3973,68,0.37,0.67,1.5,0.175,16,98,0.99244,306,0.56,103,6.29,Australia
3974,63,0.27,0.51,7.6,0.049,35,200,0.99548,316,0.54,94,3.83,USA
3975,65,0.29,0.52,7.9,0.049,35,192,0.99551,316,0.51,95,6.19,Italy
3976,61,0.24,0.26,1.7,0.033,61,134,0.9903,319,0.81,119,6.63,Australia
3977,7,0.32,0.29,7.6,0.025,35,124,0.99162,315,0.65,128,7.43,USA
3978,69,0.27,0.25,7.5,0.03,18,117,0.99116,309,0.38,13,6.44,Australia
3979,65,0.29,0.53,1.7,0.04,41,192,0.9922,326,0.59,104,6.98,France
3980,65,0.29,0.52,1.7,0.034,41,193,0.99223,325,0.59,104,5.77,Spain
3981,61,0.22,0.25,12.1,0.035,54,135,0.99481,321,0.4,107,5.35,Australia
3982,63,0.22,0.27,4.5,0.036,81,157,0.9928,305,0.76,107,7.14,France
3983,61,0.24,0.26,1.7,0.033,61,134,0.9903,319,0.81,119,7.17,Italy
3984,56,0.23,0.25,8,0.043,31,101,0.99429,319,0.42,104,6.25,Italy
3985,7,0.32,0.29,7.6,0.025,35,124,0.99162,315,0.65,128,7.28,Australia
3986,68,0.11,0.27,8.6,0.044,45,104,0.99454,32,0.37,99,5.72,Australia
3987,68,0.11,0.27,8.6,0.044,45,104,0.99454,32,0.37,99,5.54,Australia
3988,73,0.23,0.41,14.6,0.048,73,223,0.99863,316,0.71,94,5.94,Australia
3989,61,0.2,0.17,1.6,0.048,46,129,0.991,33,0.43,114,6.0600000000000005,Italy
3990,68,0.11,0.27,8.6,0.044,45,104,0.99454,32,0.37,99,5.79,Australia
3991,73,0.23,0.41,14.6,0.048,73,223,0.99863,316,0.71,94,5.57,Italy
3992,69,0.2,0.41,1.1,0.06,36,104,0.99317,299,0.39,92,5.01,Spain
3993,67,0.19,0.32,3.7,0.041,26,76,0.99173,29,0.57,105,7.1,Spain
3994,67,0.28,0.34,8.9,0.048,32,111,0.99455,325,0.54,11,7.18,Spain
3995,67,0.28,0.34,8.9,0.048,32,111,0.99455,325,0.54,11,6.57,Spain
3996,8,0.37,0.31,4.7,0.038,3,127,0.99186,29,0.72,121,4.82,Australia
3997,67,0.28,0.34,8.9,0.048,32,111,0.99455,325,0.54,11,6.71,Italy
3998,6,0.26,0.29,3.1,0.041,37,144,0.98944,322,0.39,128,7.16,USA
